type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.05,53224.2431640625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.1,53232.45078125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.15,53243.727734375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.2,53251.8140625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.25,53263.3115234375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.3,53270.6765625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.35,53277.050390625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.4,53282.30078125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.45,53287.2978515625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.5,53296.72265625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.55,53301.70078125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.6,53309.75,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.65,53318.01875,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.7,53329.3640625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.75,53343.125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.8,53368.98125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.85,53408.3130859375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.9,53495.91640625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.95,53671.922265625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.975,53757.35048828125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.99,54236.0433984375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.01,53212.618828125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.025,53214.1576171875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.05,53224.3638671875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.1,53232.520703125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.15,53243.9701171875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.2,53252.57109375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.25,53263.8115234375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.3,53270.9734375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.35,53277.844140625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.4,53283.1828125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.45,53288.119140625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.5,53297.1484375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.55,53302.2529296875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.6,53310.10625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.65,53319.26015625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.7,53330.158984375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.75,53345.650390625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.8,53371.975,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.85,53411.4498046875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.9,53505.998828125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.95,53692.97265625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.975,53775.09404296875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.99,54279.419765624996,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.01,53212.9916796875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.025,53214.25703125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.05,53224.3830078125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.1,53232.629296875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.15,53244.228515625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.2,53252.7203125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.25,53264.2578125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.3,53271.31796875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.35,53278.498046875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.4,53283.8125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.45,53289.1921875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.5,53297.71484375,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.55,53302.979296875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.6,53310.5921875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.65,53321.4119140625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.7,53331.51875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.75,53348.171875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.8,53373.79140625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.85,53413.5265625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.9,53516.28203125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.95,53713.71640625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.975,53793.2255859375,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.99,54324.2511328125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.01,53213.1934375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.025,53214.39765625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.05,53224.6224609375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.1,53232.6859375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.15,53244.4013671875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.2,53253.0015625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.25,53264.66015625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.3,53271.749609375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.35,53279.004296875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.4,53284.43203125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.45,53290.2251953125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.5,53298.30859375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.55,53303.528125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.6,53311.43046875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.65,53322.6765625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.7,53333.51328125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.75,53349.9755859375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.8,53375.525,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.85,53415.5072265625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.9,53524.593359375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.95,53725.0322265625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.975,53811.67666015625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.99,54370.796796874994,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.01,53213.295,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.025,53214.6044921875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.05,53224.72421875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.1,53232.8203125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.15,53244.6017578125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.2,53253.1765625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.25,53264.9267578125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.3,53272.2109375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.35,53279.115234375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.4,53284.778125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.45,53290.4306640625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.5,53298.84375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.55,53304.1287109375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.6,53312.2125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.65,53323.967578125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.7,53334.191015625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.75,53351.671875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.8,53377.34375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.85,53417.5181640625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.9,53531.676171875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.95,53736.3533203125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.975,53830.52421875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.99,54418.86492187499,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.01,53213.4044140625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.025,53214.859375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.05,53224.8501953125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.1,53232.9390625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.15,53244.80234375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.2,53253.415625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.25,53265.9365234375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.3,53272.7515625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.35,53279.2421875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.4,53285.4484375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.45,53291.058984375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.5,53299.41015625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.55,53304.792578125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.6,53312.8671875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.65,53325.68046875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.7,53334.685546875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.75,53353.791015625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.8,53381.365625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.85,53419.360546875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.9,53538.75078125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.95,53756.0701171875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.975,53849.80947265625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.99,54468.60296874999,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.01,53213.4905078125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.025,53215.04453125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.05,53224.955859375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.1,53233.1,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.15,53244.9767578125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.2,53253.640625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.25,53266.171875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.3,53272.831640625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.35,53279.3556640625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.4,53286.0921875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.45,53291.3037109375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.5,53299.92578125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.55,53305.3822265625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.6,53314.040625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.65,53327.163671875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.7,53335.60859375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.75,53354.74609375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.8,53383.16484375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.85,53421.69609375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.9,53545.5421875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.95,53776.3943359375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.975,53869.44013671875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.99,54520.07488281249,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.01,53213.5996875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.025,53215.29013671875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.05,53225.0455078125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.1,53233.392578125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.15,53245.319921875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.2,53253.90625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.25,53266.2724609375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.3,53272.9640625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.35,53279.562109375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.4,53286.41484375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.45,53291.5927734375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.5,53300.421875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.55,53305.9990234375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.6,53315.65390625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.65,53328.21171875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.7,53338.165625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.75,53355.740234375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.8,53383.953125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.85,53425.3451171875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.9,53552.146875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.95,53792.775,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.975,53889.55693359375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.99,54573.301640624995,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.01,53213.704921875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.025,53215.48251953125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.05,53225.296484375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.1,53233.657421875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.15,53245.788671875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.2,53254.12578125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.25,53266.3720703125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.3,53273.152734375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.35,53279.7671875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.4,53287.0765625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.45,53291.9,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.5,53300.8359375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.55,53306.534765625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.6,53316.340625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.65,53328.6876953125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.7,53339.8390625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.75,53356.7265625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.8,53384.5625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.85,53431.7849609375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.9,53558.722265625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.95,53809.5044921875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.975,53910.03671875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.99,54628.37046874999,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.01,53213.7715625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.025,53215.68974609375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.05,53225.5962890625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.1,53233.95546875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.15,53246.293359375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.2,53254.35703125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.25,53266.4541015625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.3,53273.4125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.35,53280.1498046875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.4,53287.45,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.45,53292.6345703125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.5,53301.15234375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.55,53307.208984375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.6,53316.9421875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.65,53329.4896484375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.7,53341.230859375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.75,53357.7578125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.8,53385.178125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.85,53437.595703125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.9,53565.293359375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.95,53826.5833984375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.975,53930.97978515625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.99,54685.33894531249,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.01,53213.82640625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.025,53215.8625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.05,53225.888671875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.1,53234.212109375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.15,53246.65390625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.2,53254.54375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.25,53266.5126953125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.3,53273.846875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.35,53281.0595703125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.4,53287.94375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.45,53293.70234375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.5,53301.4375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.55,53307.911328125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.6,53317.58046875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.65,53330.1244140625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.7,53342.0765625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.75,53358.7548828125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.8,53387.49921875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.85,53440.458984375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.9,53571.90703125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.95,53843.960156249996,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.975,53952.23876953125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.99,54744.26621093749,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.01,53213.9278125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.025,53216.06220703125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.05,53226.204296875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.1,53234.4734375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.15,53246.73203125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.2,53254.7671875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.25,53266.6708984375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.3,53274.56171875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.35,53282.05390625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.4,53288.3390625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.45,53294.7478515625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.5,53301.712890625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.55,53308.57578125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.6,53318.3546875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.65,53330.82109375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.7,53342.892578125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.75,53359.619140625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.8,53390.053125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.85,53443.2166015625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.9,53578.51953125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.95,53861.6712890625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.975,53973.9146484375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.99,54805.21457031249,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.01,53214.0019921875,14.0 days ahead  cum death,2021-08-01,2021-08-15,New York State
quantile,0.025,53216.238671875,14.0 days ahead  cum death,2021-08-01,2021-08-15,New York State
quantile,0.05,53226.4888671875,14.0 days ahead  cum death,2021-08-01,2021-08-15,New York State
