type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.85,53497.77265625,4.0 days ahead  cum death,2021-07-25,2021-07-29,New York State
quantile,0.9,53601.392578125,4.0 days ahead  cum death,2021-07-25,2021-07-29,New York State
quantile,0.95,53782.4482421875,4.0 days ahead  cum death,2021-07-25,2021-07-29,New York State
quantile,0.975,54011.7791015625,4.0 days ahead  cum death,2021-07-25,2021-07-29,New York State
quantile,0.99,54854.55609374997,4.0 days ahead  cum death,2021-07-25,2021-07-29,New York State
quantile,0.01,53249.725546875,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.025,53257.7705078125,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.05,53261.795703125,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.1,53277.84375,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.15,53287.1037109375,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.2,53296.36640625,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.25,53302.5400390625,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.3,53310.040625,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.35,53320.55859375,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.4,53333.6046875,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.45,53337.9177734375,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.5,53345.169921875,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.55,53364.918359375,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.6,53374.65,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.65,53387.437890625,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.7,53413.26953125,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.75,53440.1611328125,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.8,53480.3703125,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.85,53503.786328125,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.9,53622.0296875,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.95,53813.151171875,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.975,54050.643359375,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.99,54960.687460937464,5.0 days ahead  cum death,2021-07-25,2021-07-30,New York State
quantile,0.01,53250.4324609375,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.025,53258.20390625,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.05,53262.1404296875,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.1,53278.78203125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.15,53287.999609375,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.2,53297.075,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.25,53303.6884765625,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.3,53310.408203125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.35,53321.323828125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.4,53334.8875,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.45,53338.862109375,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.5,53346.73828125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.55,53367.878125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.6,53377.7671875,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.65,53390.7384765625,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.7,53417.61796875,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.75,53444.9951171875,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.8,53487.51953125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.85,53513.061328125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.9,53643.7609375,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.95,53840.253125,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.975,54091.43818359375,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.99,55073.18945312496,6.0 days ahead  cum death,2021-07-25,2021-07-31,New York State
quantile,0.01,53250.62140625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.025,53258.66259765625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.05,53262.50546875,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.1,53279.815234375,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.15,53289.1267578125,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.2,53297.69921875,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.25,53304.212890625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.3,53312.418359375,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.35,53322.957421875,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.4,53336.1015625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.45,53340.349609375,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.5,53347.98046875,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.55,53370.5794921875,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.6,53380.5890625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.65,53394.536328125,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.7,53423.842578125,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.75,53448.041015625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.8,53494.30703125,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.85,53519.652734375,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.9,53658.312109375,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.95,53868.4705078125,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.975,54134.14619140625,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.99,55192.44914062496,7.0 days ahead  cum death,2021-07-25,2021-08-01,New York State
quantile,0.01,53250.8183203125,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.025,53259.08603515625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.05,53262.85546875,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.1,53280.375390625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.15,53290.2958984375,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.2,53298.43046875,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.25,53304.87109375,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.3,53312.956640625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.35,53323.8208984375,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.4,53337.26015625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.45,53341.8310546875,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.5,53349.119140625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.55,53372.711328125,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.6,53382.51875,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.65,53398.1181640625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.7,53427.753125,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.75,53451.4228515625,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.8,53500.1984375,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.85,53525.5751953125,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.9,53672.31875,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.95,53897.9341796875,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.975,54179.061328125004,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.99,55318.80785156245,8.0 days ahead  cum death,2021-07-25,2021-08-02,New York State
quantile,0.01,53250.9764453125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.025,53259.52548828125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.05,53263.159765625,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.1,53280.6,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.15,53291.43828125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.2,53299.0171875,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.25,53305.4501953125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.3,53313.693359375,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.35,53324.780859375,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.4,53338.6546875,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.45,53342.5228515625,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.5,53350.33203125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.55,53374.490625,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.6,53384.06640625,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.65,53401.6974609375,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.7,53430.489453125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.75,53455.6748046875,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.8,53505.57109375,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.85,53535.8953125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.9,53685.99140625,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.95,53928.6455078125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.975,54226.0986328125,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.99,55452.62394531245,9.0 days ahead  cum death,2021-07-25,2021-08-03,New York State
quantile,0.01,53251.13453125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.025,53259.94033203125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.05,53263.455859375,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.1,53281.09453125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.15,53292.59296875,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.2,53299.61953125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.25,53306.2490234375,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.3,53314.486328125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.35,53326.176953125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.4,53339.29375,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.45,53343.263671875,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.5,53351.560546875,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.55,53377.052734375,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.6,53386.203125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.65,53405.3189453125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.7,53433.14765625,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.75,53460.1728515625,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.8,53510.584375,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.85,53546.469140625,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.9,53704.64296875,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.95,53960.670117187496,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.975,54275.50751953125,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.99,55594.35324218745,10.0 days ahead  cum death,2021-07-25,2021-08-04,New York State
quantile,0.01,53251.296484375,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.025,53260.3427734375,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.05,53263.7421875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.1,53281.575,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.15,53293.212890625,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.2,53300.24921875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.25,53307.1005859375,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.3,53316.281640625,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.35,53326.955078125,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.4,53339.784375,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.45,53344.4103515625,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.5,53353.294921875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.55,53378.480859375,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.6,53388.45625,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.65,53408.954296875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.7,53435.80078125,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.75,53464.974609375,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.8,53515.5671875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.85,53554.9357421875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.9,53722.386328125,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.95,53994.0701171875,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.975,54327.324023437504,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.99,55744.34304687494,11.0 days ahead  cum death,2021-07-25,2021-08-05,New York State
quantile,0.01,53251.4469140625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.025,53260.45205078125,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.05,53264.012109375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.1,53282.053125,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.15,53293.709375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.2,53300.88203125,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.25,53307.5224609375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.3,53317.03359375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.35,53327.8244140625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.4,53340.896875,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.45,53345.8560546875,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.5,53355.037109375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.55,53379.76015625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.6,53391.94609375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.65,53412.562890625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.7,53438.44765625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.75,53474.3984375,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.8,53523.57421875,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.85,53565.909765625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.9,53743.6296875,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.95,54028.7744140625,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.975,54381.7001953125,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.99,55903.05097656244,12.0 days ahead  cum death,2021-07-25,2021-08-06,New York State
quantile,0.01,53251.5548828125,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.025,53260.5197265625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.05,53264.278125,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.1,53282.50390625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.15,53294.64140625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.2,53301.415625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.25,53308.6015625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.3,53317.697265625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.35,53328.6984375,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.4,53341.3265625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.45,53348.2232421875,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.5,53356.640625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.55,53381.781640625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.6,53394.55,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.65,53415.2095703125,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.7,53442.96171875,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.75,53482.3291015625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.8,53534.08828125,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.85,53574.73515625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.9,53776.59375,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.95,54063.847265625,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.975,54461.03671875,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.99,56070.85449218743,13.0 days ahead  cum death,2021-07-25,2021-08-07,New York State
quantile,0.01,53251.7051953125,14.0 days ahead  cum death,2021-07-25,2021-08-08,New York State
quantile,0.025,53260.55712890625,14.0 days ahead  cum death,2021-07-25,2021-08-08,New York State
