type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.55,2115957.2875,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.6,2116795.25,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.65,2117483.35,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.7,2118813.125,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.75,2119539.3125,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.8,2120432.05,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.85,2123988.775,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.9,2127432.8,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.95,2133104.9,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.975,2138249.6875,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.99,2153660.995,20.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-15,New York State
quantile,0.01,2109884.3875,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.025,2110012.69375,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.05,2110635.1875,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.1,2111463.85,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.15,2112187.1125,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.2,2113041.1,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.25,2113867.1875,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.3,2114691.9,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.35,2115801.7375,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.4,2116436.3,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.45,2116827.95,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.5,2117537.0,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.55,2118628.8375,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.6,2119886.6,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.65,2120882.1625,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.7,2122197.625,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.75,2123629.25,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.8,2125594.05,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.85,2129684.9875,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.9,2138354.65,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.95,2146954.6625,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.975,2156430.50625,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.99,2191557.5725,30.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-08-25,New York State
quantile,0.01,2110064.925,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.025,2110114.36875,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.05,2110952.9875,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.1,2111746.2,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.15,2112695.7375,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.2,2113723.7,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.25,2114566.125,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.3,2115508.075,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.35,2117131.6375,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.4,2117618.45,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.45,2118417.225,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.5,2119105.625,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.55,2120457.525,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.6,2122414.1,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.65,2123834.15,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.7,2125590.825,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.75,2127403.8125,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.8,2129743.2,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.85,2134773.0625,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.9,2150664.825,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.95,2164306.8,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.975,2181137.41875,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.99,2256693.1375,40.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-04,New York State
quantile,0.01,2110145.265,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.025,2110210.08125,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.05,2111004.4875,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.1,2111839.625,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.15,2113042.8125,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.2,2114133.3,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.25,2114987.25,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.3,2116187.975,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.35,2117824.525,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.4,2118515.15,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.45,2119291.0375,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.5,2120532.75,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.55,2121849.3875,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.6,2124409.15,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.65,2126224.4,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.7,2128435.95,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.75,2130585.6875,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.8,2134217.65,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.85,2139795.225,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.9,2163358.0,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.95,2185301.8874999997,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.975,2213290.0312500005,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.99,2355450.6225,50.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-14,New York State
quantile,0.01,2110160.2525,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.025,2110273.56875,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.05,2111104.875,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.1,2111915.3,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.15,2113203.6125,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.2,2114353.95,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.25,2115250.625,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.3,2116739.0,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.35,2118142.8125,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.4,2119254.65,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.45,2120215.1625,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.5,2121656.875,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.55,2123107.0625,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.6,2125970.8,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.65,2128047.925,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.7,2131420.8,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.75,2133346.125,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.8,2138611.35,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.85,2145650.8875,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.9,2177346.95,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.95,2210729.7125,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.975,2255162.8812500006,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.99,2508771.525,60.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-09-24,New York State
quantile,0.01,2110166.7675,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.025,2110312.14375,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.05,2111157.85,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.1,2111972.025,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.15,2113281.2125,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.2,2114529.35,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.25,2115427.5,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.3,2117109.05,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.35,2118592.85,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.4,2119838.7,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.45,2120867.625,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.5,2122604.75,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.55,2124261.9125,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.6,2127212.5,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.65,2129953.5125,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.7,2134144.725,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.75,2135778.5625,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.8,2142787.25,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.85,2151033.725,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.9,2192991.675,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.95,2242432.025,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.975,2309681.725000001,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.99,2743341.0249999994,70.0 days ahead cum model_0/Cumulative_cases_state,2021-07-26,2021-10-04,New York State
quantile,0.01,137413.66234375,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.025,137454.26796875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.05,137498.12578125,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.1,137561.7796875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.15,137620.12421875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.2,137653.703125,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.25,137679.73828125,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.3,137701.09375,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.35,137733.2796875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.4,137751.7625,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.45,137780.80546875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.5,137806.40625,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.55,137836.55,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.6,137860.0875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.65,137899.15078125,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.7,137937.365625,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.75,137986.8359375,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.8,138028.621875,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.85,138099.69609375,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.9,138164.8765625,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.95,138373.665625,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.975,138428.192578125,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.99,138610.8153125,10.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-05,New York State
quantile,0.01,137565.05125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.025,137587.380078125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.05,137667.46953125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.1,137745.8,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.15,137807.83203125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.2,137856.915625,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.25,137910.35546875,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.3,137957.85625,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.35,138000.31328125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.4,138017.190625,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.45,138048.3875,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.5,138081.84375,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.55,138128.39453125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.6,138171.065625,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.65,138228.23359375,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.7,138304.6296875,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.75,138368.875,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.8,138476.15,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.85,138615.38125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.9,138778.034375,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.95,139142.41328125,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.975,139492.38515625,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.99,140030.261875,20.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-15,New York State
quantile,0.01,137629.08765625,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.025,137688.17265625,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.05,137747.2984375,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.1,137838.6625,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.15,137913.56640625,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.2,137960.453125,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.25,138060.74609375,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.3,138108.078125,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.35,138172.671875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.4,138216.971875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.45,138270.60625,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.5,138327.875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.55,138370.175,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.6,138399.79375,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.65,138485.78046875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.7,138645.5921875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.75,138735.18359375,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.8,138873.196875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.85,139080.84921875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.9,139469.878125,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.95,140169.196875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.975,141361.321875,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.99,142328.80406249998,30.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-08-25,New York State
quantile,0.01,137702.96296875,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.025,137725.90078125,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.05,137775.67421875,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.1,137915.7796875,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.15,137963.60859375,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.2,138054.2625,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.25,138145.14453125,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.3,138226.06875,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.35,138287.7921875,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.4,138345.44375,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
quantile,0.45,138398.03203125,40.0 days ahead cum model_0/Cumulative_hosp_state,2021-07-26,2021-09-04,New York State
