type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.7,53372.2640625,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.75,53400.6142578125,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.8,53451.76640625,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.85,53485.956640625,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.9,53570.976171875,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.95,53697.617578125,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.975,53972.70791015625,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.99,54677.91242187498,9.0 days ahead  cum death,2021-08-08,2021-08-17,New York State
quantile,0.01,53212.961328125,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.025,53219.6935546875,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.05,53225.090625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.1,53237.919140625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.15,53251.1888671875,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.2,53260.5640625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.25,53269.939453125,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.3,53280.349609375,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.35,53288.8734375,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.4,53302.0921875,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.45,53312.9490234375,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.5,53320.009765625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.55,53334.4814453125,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.6,53347.35234375,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.65,53361.985546875,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.7,53373.898828125,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.75,53402.08984375,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.8,53454.2578125,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.85,53490.1666015625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.9,53575.941015625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.95,53708.028515625,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.975,54001.3974609375,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.99,54740.42214843748,10.0 days ahead  cum death,2021-08-08,2021-08-18,New York State
quantile,0.01,53212.9869921875,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.025,53219.720703125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.05,53225.30625,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.1,53238.090625,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.15,53251.5736328125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.2,53260.73125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.25,53270.384765625,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.3,53280.835546875,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.35,53289.076953125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.4,53302.4234375,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.45,53313.8890625,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.5,53321.55859375,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.55,53335.01484375,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.6,53348.16015625,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.65,53363.0380859375,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.7,53375.51484375,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.75,53403.8271484375,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.8,53456.36953125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.85,53494.4126953125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.9,53580.77890625,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.95,53718.5705078125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.975,54031.01953125,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.99,54805.278437499976,11.0 days ahead  cum death,2021-08-08,2021-08-19,New York State
quantile,0.01,53213.01203125,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.025,53219.80537109375,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.05,53225.455078125,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.1,53238.28671875,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.15,53251.94609375,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.2,53260.91171875,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.25,53270.6171875,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.3,53281.36171875,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.35,53289.2904296875,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.4,53302.80625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.45,53314.8197265625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.5,53323.111328125,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.55,53335.5787109375,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.6,53348.9421875,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.65,53364.158203125,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.7,53377.1265625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.75,53405.525390625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.8,53458.490625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.85,53498.63515625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.9,53588.3015625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.95,53729.244140625,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.975,54061.5392578125,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.99,54872.516406249975,12.0 days ahead  cum death,2021-08-08,2021-08-20,New York State
quantile,0.01,53213.052109375,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.025,53219.8595703125,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.05,53225.6197265625,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.1,53238.44296875,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.15,53252.21796875,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.2,53261.153125,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.25,53270.828125,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.3,53281.851171875,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.35,53289.468359375,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.4,53303.246875,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.45,53315.2740234375,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.5,53324.390625,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.55,53336.182421875,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.6,53349.7265625,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.65,53365.4427734375,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.7,53378.77578125,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.75,53407.16015625,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.8,53461.328125,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.85,53502.8501953125,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.9,53596.440234375,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.95,53739.9326171875,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.975,54093.034375,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.99,54942.203867187476,13.0 days ahead  cum death,2021-08-08,2021-08-21,New York State
quantile,0.01,53213.08453125,14.0 days ahead  cum death,2021-08-08,2021-08-22,New York State
quantile,0.025,53219.9169921875,14.0 days ahead  cum death,2021-08-08,2021-08-22,New York State
quantile,0.05,53225.769140625,14.0 days ahead  cum death,2021-08-08,2021-08-22,New York State
