type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.15,53253.3068359375,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.2,53259.56328125,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.25,53264.7041015625,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.3,53269.359375,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.35,53274.051953125,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.4,53277.83984375,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.45,53286.4029296875,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.5,53293.796875,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.55,53302.3083984375,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.6,53318.5125,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.65,53329.50625,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.7,53336.85546875,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.75,53355.5400390625,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.8,53373.15859375,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.85,53415.5333984375,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.9,53454.74921875,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.95,53660.3705078125,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.975,53753.93017578125,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.99,54082.4610546875,2.0 days ahead  cum death,2021-07-18,2021-07-20,New York State
quantile,0.01,53227.23609375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.025,53234.885546875,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.05,53241.95234375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.1,53248.91796875,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.15,53254.078125,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.2,53260.4109375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.25,53265.2685546875,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.3,53270.659765625,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.35,53275.0525390625,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.4,53278.853125,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.45,53287.89453125,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.5,53295.619140625,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.55,53304.633203125,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.6,53321.7875,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.65,53333.0361328125,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.7,53340.443359375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.75,53360.744140625,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.8,53378.1984375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.85,53422.912109375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.9,53465.34375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.95,53686.63671875,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.975,53790.4677734375,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.99,54149.167851562495,3.0 days ahead  cum death,2021-07-18,2021-07-21,New York State
quantile,0.01,53227.5526953125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.025,53235.301953125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.05,53242.391796875,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.1,53249.516796875,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.15,53254.761328125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.2,53261.1625,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.25,53265.982421875,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.3,53271.73828125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.35,53276.0125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.4,53279.878125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.45,53289.045703125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.5,53297.322265625,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.55,53306.9171875,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.6,53325.2140625,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.65,53336.5583984375,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.7,53344.326953125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.75,53366.01953125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.8,53383.28125,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.85,53430.4091796875,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.9,53476.20546875,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.95,53714.09609375,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.975,53829.07490234375,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.99,54220.359921874995,4.0 days ahead  cum death,2021-07-18,2021-07-22,New York State
quantile,0.01,53227.876796875,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.025,53235.64853515625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.05,53242.689453125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.1,53250.1015625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.15,53255.4181640625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.2,53261.8484375,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.25,53266.8828125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.3,53272.79375,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.35,53276.917578125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.4,53280.8703125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.45,53290.164453125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.5,53298.85546875,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.55,53309.1939453125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.6,53328.6328125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.65,53339.953125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.7,53348.17578125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.75,53371.341796875,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.8,53388.3640625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.85,53437.8021484375,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.9,53488.058203125,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.95,53742.765625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.975,53869.82119140625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.99,54296.392890625,5.0 days ahead  cum death,2021-07-18,2021-07-23,New York State
quantile,0.01,53228.1734765625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.025,53235.9951171875,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.05,53242.940625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.1,53250.87890625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.15,53256.0177734375,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.2,53262.30390625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.25,53267.728515625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.3,53273.489453125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.35,53277.72109375,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.4,53281.9,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.45,53291.23125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.5,53300.15234375,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.55,53311.4228515625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.6,53332.0453125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.65,53343.1626953125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.7,53352.00703125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.75,53376.6962890625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.8,53394.10234375,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.85,53444.889453125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.9,53501.059765625,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.95,53772.751953125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.975,53912.87373046875,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.99,54377.487578125,6.0 days ahead  cum death,2021-07-18,2021-07-24,New York State
quantile,0.01,53228.43859375,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.025,53236.29619140625,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.05,53243.189453125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.1,53251.400390625,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.15,53256.64609375,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.2,53262.734375,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.25,53268.568359375,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.3,53274.311328125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.35,53278.834765625,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.4,53282.8078125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.45,53292.342578125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.5,53301.39453125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.55,53313.60859375,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.6,53335.00078125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.65,53346.3220703125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.7,53355.825390625,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.75,53382.0634765625,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.8,53399.8046875,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.85,53452.080078125,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.9,53514.449609375,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.95,53804.0978515625,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.975,53958.346484375004,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.99,54463.988828124995,7.0 days ahead  cum death,2021-07-18,2021-07-25,New York State
quantile,0.01,53228.705078125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.025,53236.64423828125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.05,53243.3982421875,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.1,53251.731640625,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.15,53257.35234375,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.2,53263.1421875,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.25,53269.4814453125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.3,53275.33828125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.35,53279.695703125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.4,53283.76015625,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.45,53293.4087890625,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.5,53302.62109375,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.55,53315.74140625,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.6,53337.896875,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.65,53349.0986328125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.7,53359.655078125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.75,53387.548828125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.8,53404.7734375,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.85,53460.3744140625,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.9,53526.528125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.95,53836.813671875,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.975,54006.335351562506,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.99,54558.112578125,8.0 days ahead  cum death,2021-07-18,2021-07-26,New York State
quantile,0.01,53228.9396875,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.025,53236.9244140625,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.05,53243.6109375,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.1,53252.053125,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.15,53257.7689453125,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.2,53263.5234375,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.25,53270.41015625,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.3,53276.3140625,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.35,53280.528125,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.4,53284.69375,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.45,53294.648828125,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.5,53303.798828125,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.55,53317.5943359375,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.6,53340.66875,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.65,53351.779296875,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.7,53363.480859375,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.75,53393.0576171875,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.8,53410.6890625,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.85,53469.221484375,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.9,53538.987890625,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.95,53870.921875,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.975,54057.031640625006,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.99,54661.8291015625,9.0 days ahead  cum death,2021-07-18,2021-07-27,New York State
quantile,0.01,53229.18171875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.025,53237.22314453125,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.05,53243.7884765625,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.1,53252.46796875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.15,53258.21171875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.2,53263.91875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.25,53271.37109375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.3,53277.225,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.35,53281.34375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.4,53285.58515625,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.45,53295.85625,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.5,53304.935546875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.55,53319.499609375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.6,53343.4265625,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.65,53355.4546875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.7,53367.27734375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.75,53398.5654296875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.8,53416.4234375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.85,53478.210546875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.9,53552.88359375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.95,53906.5072265625,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.975,54110.56162109375,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.99,54773.00875,10.0 days ahead  cum death,2021-07-18,2021-07-28,New York State
quantile,0.01,53229.4081640625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.025,53237.494921875,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.05,53243.965625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.1,53252.864453125,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.15,53258.6806640625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.2,53264.35234375,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.25,53272.099609375,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.3,53278.113671875,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.35,53282.1234375,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.4,53286.43125,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.45,53296.98671875,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.5,53306.033203125,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.55,53321.3822265625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.6,53346.15390625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.65,53358.6306640625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.7,53371.0875,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.75,53404.140625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.8,53422.0875,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.85,53486.9150390625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.9,53567.147265625,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.95,53943.6923828125,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.975,54167.086328125006,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.99,54892.089921875,11.0 days ahead  cum death,2021-07-18,2021-07-29,New York State
quantile,0.01,53229.63453125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.025,53237.7892578125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.05,53244.130859375,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.1,53253.281640625,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.15,53259.1390625,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.2,53265.09296875,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.25,53272.93359375,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.3,53278.94453125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.35,53282.8392578125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.4,53287.3578125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.45,53297.820703125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.5,53307.06640625,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.55,53323.256640625,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.6,53348.85859375,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.65,53362.214453125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.7,53374.88671875,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.75,53409.7578125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.8,53427.778125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.85,53495.011328125,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.9,53581.78359375,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.95,53982.53984375,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.975,54226.79169921875,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.99,55019.643164062494,12.0 days ahead  cum death,2021-07-18,2021-07-30,New York State
quantile,0.01,53229.7990625,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.025,53237.97607421875,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.05,53244.284375,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.1,53253.651171875,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.15,53259.603515625,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.2,53265.79375,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.25,53273.4765625,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.3,53279.670703125,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.35,53283.7724609375,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.4,53288.4578125,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.45,53298.529296875,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.5,53308.14453125,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.55,53325.0572265625,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.6,53351.53984375,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.65,53366.146875,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.7,53378.68125,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.75,53415.419921875,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.8,53433.5125,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.85,53502.7482421875,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.9,53596.880859375,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.95,54023.122265625,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.975,54289.72900390626,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.99,55156.2084375,13.0 days ahead  cum death,2021-07-18,2021-07-31,New York State
quantile,0.01,53229.99453125,14.0 days ahead  cum death,2021-07-18,2021-08-01,New York State
quantile,0.025,53238.1859375,14.0 days ahead  cum death,2021-07-18,2021-08-01,New York State
quantile,0.05,53244.41875,14.0 days ahead  cum death,2021-07-18,2021-08-01,New York State
