type,quantile,value,target,forecast_date,target_end_date,location
quantile,0.55,53355.51796875,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.6,53365.5703125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.65,53371.6216796875,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.7,53388.4453125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.75,53397.2490234375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.8,53410.5515625,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.85,53424.5453125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.9,53450.16953125,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.95,53532.1484375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.975,53566.76669921875,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.99,53888.1080859375,2.0 days ahead  cum death,2021-08-01,2021-08-03,New York State
quantile,0.01,53248.2653515625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.025,53253.48017578125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.05,53259.383203125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.1,53273.010546875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.15,53283.593359375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.2,53294.32890625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.25,53301.47265625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.3,53312.0953125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.35,53320.41953125,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.4,53329.98359375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.45,53339.46015625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.5,53347.255859375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.55,53357.94375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.6,53367.70625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.65,53373.3974609375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.7,53390.610546875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.75,53400.869140625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.8,53413.10625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.85,53428.569140625,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.9,53453.7734375,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.95,53539.6044921875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.975,53580.1748046875,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.99,53916.388203124996,3.0 days ahead  cum death,2021-08-01,2021-08-04,New York State
quantile,0.01,53248.5108984375,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.025,53253.73798828125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.05,53259.922265625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.1,53273.821875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.15,53284.04140625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.2,53295.07890625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.25,53301.8759765625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.3,53313.70625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.35,53321.436328125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.4,53330.9515625,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.45,53340.1646484375,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.5,53348.6953125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.55,53360.2892578125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.6,53369.8421875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.65,53375.5798828125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.7,53392.539453125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.75,53404.2314453125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.8,53415.91171875,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.85,53432.633203125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.9,53460.153125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.95,53546.4984375,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.975,53594.0783203125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.99,53945.6264453125,4.0 days ahead  cum death,2021-08-01,2021-08-05,New York State
quantile,0.01,53248.7332421875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.025,53254.1021484375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.05,53260.327734375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.1,53274.060546875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.15,53284.4796875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.2,53295.74140625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.25,53302.4189453125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.3,53315.336328125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.35,53322.0689453125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.4,53331.81328125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.45,53341.0529296875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.5,53350.11328125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.55,53362.2763671875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.6,53371.7125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.65,53378.83515625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.7,53394.471484375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.75,53406.9658203125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.8,53418.5296875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.85,53435.995703125,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.9,53465.6671875,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.95,53554.303515625,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.975,53608.4734375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.99,53975.89609375,5.0 days ahead  cum death,2021-08-01,2021-08-06,New York State
quantile,0.01,53248.9478515625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.025,53254.48046875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.05,53260.6142578125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.1,53274.2875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.15,53285.33828125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.2,53296.178125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.25,53303.2724609375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.3,53316.553515625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.35,53322.660546875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.4,53332.49921875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.45,53342.447265625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.5,53351.16015625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.55,53364.143359375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.6,53373.3015625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.65,53381.7345703125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.7,53396.421875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.75,53408.6953125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.8,53420.4703125,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.85,53439.3244140625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.9,53468.4859375,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.95,53561.07421875,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.975,53623.39306640625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.99,54007.24015625,6.0 days ahead  cum death,2021-08-01,2021-08-07,New York State
quantile,0.01,53249.146875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.025,53254.79130859375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.05,53260.9009765625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.1,53274.525,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.15,53286.373828125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.2,53296.95,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.25,53304.609375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.3,53317.6484375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.35,53323.9802734375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.4,53333.1578125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.45,53343.0953125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.5,53351.9296875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.55,53366.009765625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.6,53375.61171875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.65,53383.651171875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.7,53398.39453125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.75,53410.1328125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.8,53422.83515625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.85,53442.6580078125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.9,53476.28125,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.95,53567.831640625,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.975,53638.80771484375,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.99,54039.686875,7.0 days ahead  cum death,2021-08-01,2021-08-08,New York State
quantile,0.01,53249.361328125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.025,53255.09716796875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.05,53261.183203125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.1,53274.762890625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.15,53286.6486328125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.2,53297.7609375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.25,53305.8984375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.3,53318.83515625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.35,53325.656640625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.4,53333.80234375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.45,53343.8291015625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.5,53352.69140625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.55,53367.8134765625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.6,53376.4671875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.65,53385.0625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.7,53400.371484375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.75,53411.8583984375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.8,53424.95625,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.85,53446.00234375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.9,53481.903125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.95,53574.671875,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.975,53654.78359375,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.99,54073.23953125,8.0 days ahead  cum death,2021-08-01,2021-08-09,New York State
quantile,0.01,53249.5409375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.025,53255.4333984375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.05,53261.4353515625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.1,53274.99296875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.15,53287.0130859375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.2,53298.3875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.25,53306.9150390625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.3,53320.016015625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.35,53326.606640625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.4,53334.759375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.45,53344.64375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.5,53353.6796875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.55,53369.4234375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.6,53378.325,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.65,53387.8404296875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.7,53402.352734375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.75,53414.78125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.8,53427.46875,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.85,53449.3533203125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.9,53487.21015625,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.95,53582.476953125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.975,53671.3236328125,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.99,54107.9721484375,9.0 days ahead  cum death,2021-08-01,2021-08-10,New York State
quantile,0.01,53249.728203125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.025,53255.72783203125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.05,53261.684765625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.1,53275.429296875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.15,53287.5234375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.2,53298.96875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.25,53307.935546875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.3,53321.066796875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.35,53327.55546875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.4,53336.17265625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.45,53345.4568359375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.5,53354.68359375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.55,53370.696875,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.6,53381.13984375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.65,53389.712890625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.7,53404.315234375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.75,53417.7900390625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.8,53429.6609375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.85,53452.678515625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.9,53492.56640625,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.95,53589.2751953125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.975,53688.47255859375,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.99,54143.91203125,10.0 days ahead  cum death,2021-08-01,2021-08-11,New York State
quantile,0.01,53249.930859375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.025,53256.01796875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.05,53261.93515625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.1,53276.021875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.15,53288.441796875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.2,53299.590625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.25,53308.767578125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.3,53322.034765625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.35,53328.54296875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.4,53337.1546875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.45,53346.4244140625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.5,53355.6796875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.55,53371.9294921875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.6,53382.659375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.65,53390.736328125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.7,53406.931640625,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.75,53420.7568359375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.8,53432.24375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.85,53457.25859375,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.9,53499.148828125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.95,53596.116796875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.975,53706.22705078125,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.99,54181.0948046875,11.0 days ahead  cum death,2021-08-01,2021-08-12,New York State
quantile,0.01,53250.0600390625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.025,53256.3041015625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.05,53262.166015625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.1,53276.591796875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.15,53288.600390625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.2,53300.08828125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.25,53309.3701171875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.3,53322.39140625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.35,53329.6158203125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.4,53338.375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.45,53348.079296875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.5,53356.70703125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.55,53373.10390625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.6,53383.9015625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.65,53392.2732421875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.7,53410.98125,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.75,53424.0791015625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.8,53434.96875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.85,53462.8224609375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.9,53506.4484375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.95,53603.1796875,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.975,53724.5962890625,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.99,54219.58234375,12.0 days ahead  cum death,2021-08-01,2021-08-13,New York State
quantile,0.01,53250.2201171875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.025,53256.57490234375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.05,53262.391796875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.1,53277.154296875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.15,53288.731640625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.2,53300.2671875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.25,53309.9541015625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.3,53322.675,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.35,53330.7615234375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.4,53339.546875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.45,53350.232421875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.5,53358.115234375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.55,53374.2685546875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.6,53385.43359375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.65,53393.835546875,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.7,53412.955859375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.75,53427.115234375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.8,53438.4328125,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.85,53468.434375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.9,53513.628515625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.95,53610.42890625,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.975,53743.63740234375,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.99,54259.413984374994,13.0 days ahead  cum death,2021-08-01,2021-08-14,New York State
quantile,0.01,53250.3725390625,14.0 days ahead  cum death,2021-08-01,2021-08-15,New York State
quantile,0.025,53256.8068359375,14.0 days ahead  cum death,2021-08-01,2021-08-15,New York State
quantile,0.05,53262.4568359375,14.0 days ahead  cum death,2021-08-01,2021-08-15,New York State
